user_id,rank,business_id,distance_km
5289066,3,223949963,0.582234037978647
5289066,4,411482160,0.6252645945593461
5289066,5,16785081,0.6400756326228461
5289066,6,403910383,0.654022472300602
5289066,7,24411082,0.6600993662994761
5289066,8,5037129,0.6766265006076589
5289066,9,561231735,0.6850633388970864
5289066,10,234439077,0.7051454696772315
5289066,11,302037288,0.7073650532780039
5289066,12,268418482,0.709655733992269
5289066,13,474943332,0.7851529486908184
5289066,14,1505771,0.8127053169106353
5289066,15,1021606572,0.8127053169106353
5289066,16,293681367338984,0.8193139295615398
5289066,17,298154366,0.8770260682583214
5289066,18,655973732,0.9827062189549133
5289066,19,512363851,0.9916871769584381
5289066,20,776638344,0.9959683900085278
5875534,1,267638375,0.0
5875534,2,622350504476563,0.12337331006917261
5875534,3,122303754475437,0.1267999381723607
5875534,4,92079386,0.2832873923390577
5875534,5,1034202835,0.30817314529413475
5875534,6,506306933,0.3875927962606718
5875534,7,4199999,0.421866625300482
5875534,8,143332642964445,0.4403345670853994
5875534,9,84982273,0.4403466413322988
5875534,10,44401579,0.45759899395611836
5875534,11,1022927459,0.47064303576818634
5875534,12,260608091,0.5065647191204757
5875534,13,709282203,0.5774410490602426
5875534,14,752417204816592,0.5972344601640927
5875534,15,143661915678340,0.6184709278790121
5875534,16,282180773,0.6347981921876015
5875534,17,531599982,0.9878017817728744
5875534,18,313145476,1.0533050753584805
5875534,19,255610286,1.0768213581380535
5875534,20,92032719,1.0822464529383733
6624488,1,234542094,0.062682115792379
6624488,2,371972343,0.12775418927512602
6624488,3,695719673909491,0.2679795756556395
6624488,4,239027951,0.3868411584340805
6624488,5,378267662,0.40411946625760126
6624488,6,901607139,0.630495771141866
6624488,7,151051651622147,0.6470153906950564
6624488,8,1019855812,0.6793027054752541
6624488,9,426120010,0.6887672292086275
6624488,10,267700845,0.7020806449504852
6624488,11,213312813,0.7500957825401929
6624488,12,247517906,1.0505894327987182
6624488,13,5740767,1.0616458834351201
6624488,14,341150377,1.0875320713690408
6624488,15,592579659,1.0950270980781407
6624488,16,252712797,1.14476758407031
6624488,17,793726808,1.1549550029830526
6624488,18,64474,1.193328135345031
6624488,19,1033130971,1.3454542062349304
6624488,20,617273912,1.4414269342045483
8790558,1,335447874,0.0
8790558,2,288255099,0.007964893758056505
8790558,3,571417615,0.07423440508506292
8790558,4,486914508,0.0803321299912103
8790558,5,776294720,0.08264312275983132
8790558,6,278792617,0.08893531051024994
8790558,7,291854334575332,0.08900638954114415
8790558,8,269688804,0.08920805742433925
8790558,9,253042324,0.09419203971221442
8790558,10,6429722,0.09461855033856245
8790558,11,36016190,0.09461855033856245
8790558,12,50476670,0.09461855033856245
8790558,13,304110050058021,0.09485105408587624
8790558,14,16740728,0.09734593896862463
8790558,15,340029014,0.10626662044421123
8790558,16,449484245388282,0.11594673988145719
8790558,17,3465510,0.13015116287634662
8790558,18,742921502,0.13128984484985107
8790558,19,264016784031,0.13662482935748949
8790558,20,1018731168,0.13781283170956166
9127373,1,288332337,0.3146531973789924
9127373,2,288273480,0.5479168457481578
9127373,3,227146330654013,0.862999163392923
9127373,4,1024090956,1.057745258966607
9127373,5,675947902,1.0902286605788463
9127373,6,263287877,1.0902913283464999
9127373,7,270938099746401,1.1245023611878515
9127373,8,596341970,1.125098207833894
9127373,9,238135765,1.2095198276034234
9127373,10,2212663,1.2370988819129602
9127373,11,466356245,1.4956983105240225
9127373,12,270609059,1.5677883749475907
9127373,13,1032428798,2.059221738069813
9127373,14,320191575056736,2.1681939007741153
9127373,15,323656453,2.2505690207815854
9127373,16,1015974303,2.4205168620885833
9127373,17,778275706,2.553653877515713
9127373,18,321851788,2.5737347843413887
9127373,19,3180339,2.6248629594086834
9127373,20,1014790448,2.7293519943162385
9129800,1,236239822,0.223276118838617
9129800,2,289139858,0.3364046355446134
9129800,3,650530640,0.5851683417033026
9129800,4,371785915,0.6710646173015291
9129800,5,114722554,0.7260187713890573
9129800,6,485207102,0.7538185957059915
9129800,7,245654695,0.8036672069635211
9129800,8,1035358925,0.9078274881790899
9129800,9,282070508884478,0.9401860223222571
9129800,10,334743421,1.0235765933940426
9129800,11,222115095,1.1015226371377413
9129800,12,256097254,1.1267013357116185
9129800,13,300327879,1.1449883569501988
9129800,14,905389650,1.2026864600654503
9129800,15,1023052413,1.2285161760064003
9129800,16,262606813782755,1.321780505398793
9129800,17,764014251,1.3813446732942005
9129800,18,49809850,1.4256742625006462
9129800,19,474820932,1.4411705571516422
9129800,20,252042492,1.5242599575255995
10923153,1,609106591,0.06341683177684893
10923153,2,277967478,0.06342674321212091
10923153,3,338281013,0.08380130403325922
10923153,4,1562170,0.08527003256425049
10923153,5,338334721,0.09589400873052727
10923153,6,264888713,0.11221756354499404
10923153,7,245171442619073,0.137076168711682
10923153,8,1030382755,0.15560489932459498
10923153,9,240249439,0.15856049114264992
10923153,10,695750012,0.16099349698663762
10923153,11,288293981,0.16972100869954557
10923153,12,252682388,0.17183935577170556
10923153,13,405147087,0.17787343718428308
10923153,14,1024927630,0.18199077849548925
10923153,15,1029769301,0.19783457920776212
10923153,16,259697677772197,0.2063642338889921
10923153,17,904182897,0.220468274860171
10923153,18,255280920,0.2223932654669771
10923153,19,298923498,0.22956776824077096
10923153,20,291271994703329,0.23514276044282098
12139264,1,582198082,0.0
12139264,2,224624358,0.046813102933778175
12139264,3,305515520,0.17407391279436854
12139264,4,1025420001,0.281202091717197
12139264,5,852040707,0.3867452995670557
12139264,6,20714506,0.7339507480198512
12139264,7,254498401,1.4289480929945235
12139264,8,1016145891,1.461814417945598
12139264,9,1274389789347380,1.5805107076305196
12139264,10,6938066,1.5848446601789836
12139264,11,311928548890165,1.633791207758192
12139264,12,767515483422792,1.7051541466220037
12139264,13,460013986,1.7992391588057
12139264,14,845225814,1.7992391588057
12139264,15,361155432,1.8416529967363935
12139264,16,754563232,1.8597899567331937
12139264,17,645737275620588,1.861504645191936
12139264,18,320227274734526,1.8753022840191627
12139264,19,9909840,1.8810722368222892
12139264,20,959448891,1.9100768816630813
17066208,1,262546170441304,0.26743230529156004
17066208,2,1010850929,0.27016321725325937
17066208,3,254720805,0.27985705835854063
17066208,4,916025278442118,0.3034409057308962
17066208,5,409100219453379,0.30344881020122527
17066208,6,1416811,0.30579150940473954
17066208,7,266698323,0.3113820939601626
17066208,8,242374376,0.3324980594842661
17066208,9,268975143,0.386754819993062
17066208,10,1029907565,0.6484930268877869
17066208,11,268006247,1.085161743640298
17066208,12,363405982,1.1962177927201196
17066208,13,141552015932069,1.205307863603622
17066208,14,23325401,1.7307569091852455
17066208,15,156859158171797,1.7391118620479178
17066208,16,1016145891,1.777860154521714
17066208,17,717749541719841,1.8018904904507962
17066208,18,10129819,1.8055909621276633
17066208,19,306881,1.8310316820653059
17066208,20,268722565,1.851436419519101
17959471,1,1162626,0.4709795825387695
17959471,2,289847766,0.5687072506125259
17959471,3,32388179,0.631810012339519
17959471,4,1020114874,0.63822923935642
17959471,5,271942213,0.6576274745831364
17959471,6,180504651,0.9282479836984568
17959471,7,497386,0.9702304616233627
17959471,8,1029681262,0.9702304616233627
17959471,9,433078679,0.9712884059210114
17959471,10,1019161907,0.9957290567585878
17959471,11,617873241,1.1080096741399452
17959471,12,1008772793,1.1897190739932986
17959471,13,243381776,1.2138230494498872
17959471,14,251923428,1.2702968995862405
17959471,15,1033389151,1.3356491870070148
17959471,16,324083771,1.3537590678797569
17959471,17,224223618,1.3929358341212001
17959471,18,424410260,1.3965488251865585
17959471,19,360616977,1.4018555290639887
17959471,20,1024322458,1.4028669221003003
18987777,1,1001863486,0.3492197868496997
18987777,2,1014300522,0.3492197868496997
18987777,3,241924738,0.4090737858707348
18987777,4,601511047,0.6221410518804796
18987777,5,254144425,0.9219818126222307
18987777,6,303646219,0.9680160119431228
18987777,7,786913995,1.0998324711445584
18987777,8,294789890,4.318307697487991
18987777,9,240756466399105,4.318626316019778
18987777,10,303015069,4.40253450027774
18987777,11,288943953,4.705650039614387
18987777,12,285779743,4.8503543993790705
18987777,13,265870240,4.946657200591099
18987777,14,245172610,5.089969507736468
18987777,15,253770024,5.10046586828879
18987777,16,676074129248480,5.1271856746920985
18987777,17,252903309,5.236555119980431
18987777,18,18915361,5.269544116296238
18987777,19,262245310,5.3550466798660645
18987777,20,901637759,5.3550466798660645
20766562,1,312824533,0.2526670019812913
20766562,2,286642928106286,0.35238211649201867
20766562,3,26388902,0.48689561278848564
20766562,4,809713935,0.8380956061559366
20766562,5,4488146,1.10587005850204
20766562,6,970303290,1.1506056402090163
20766562,7,259946218,1.2028759732576777
20766562,8,321851788,1.4493859343713487
20766562,9,778275706,1.5943745626180394
20766562,10,327055925,1.8433572275607404
20766562,11,392194163,1.8454489117943231
20766562,12,1015974303,1.949318492111952
20766562,13,1032428798,2.01146693004675
20766562,14,270609059,2.3641416023243464
20766562,15,320191575056736,2.412256651373846
20766562,16,320444144,2.7252490367088136
20766562,17,48819002,2.839926128678202
20766562,18,15314951,2.871460403868051
20766562,19,596341970,2.93547409759193
20766562,20,263287877,2.9730638692854914
22350721,1,250583213,0.03178562025016479
22350721,2,218246330,0.03445898109522488
22350721,3,259826447,0.043665693510037296
22350721,4,398255666905684,0.04660320549097897
22350721,5,573306459671203,0.0484806386119184
22350721,6,112460509252316,0.11726666925677169
22350721,7,269419150145038,0.6197850764776264
22350721,8,309479143,0.9579876514712249
22350721,9,283068588,1.1365903318566382
